/home/ashish/mitosis-asplos20-artifact/bin/numactl -m 1 -c 0 /home/ashish/mitosis-asplos20-artifact/bin/bench_gups_st
# started on Thu Nov 28 11:45:02 2019

835561786269,,cycles,191784323295,57.14,,
3349886127,,dTLB-loads,191784505382,57.14,,
3885305145,,dTLB-load-misses,191773218892,57.14,115.98,of all dTLB cache hits
3302841252,,dTLB-stores,95892402516,28.57,,
256559145,,dTLB-store-misses,95892435719,28.57,,
492817089971,,dtlb_load_misses.walk_duration,95892407892,28.57,,
21702921879,,dtlb_store_misses.walk_duration,143838671374,42.86,,
Execution Time (seconds): 337
****success****
