/home/ashish/mitosis-asplos20-artifact/bin/numactl -m 0 -c 0 /home/ashish/mitosis-asplos20-artifact/bin/bench_gups_st
# started on Thu Nov 28 11:35:50 2019

570266393702,,cycles,130894937682,57.14,,
3396235233,,dTLB-loads,130897829991,57.14,,
3966744867,,dTLB-load-misses,130886181349,57.14,116.80,of all dTLB cache hits
3327359548,,dTLB-stores,65445595730,28.57,,
104322763,,dTLB-store-misses,65445519718,28.57,,
510023348681,,dtlb_load_misses.walk_duration,65445514392,28.57,,
9002291354,,dtlb_store_misses.walk_duration,98168440686,42.86,,
Execution Time (seconds): 229
****success****
