/home/ashish/mitosis-asplos20-artifact/bin/numactl -m 1 -c 1 /home/ashish/mitosis-asplos20-artifact/bin/bench_gups_st
# started on Thu Nov 28 11:51:15 2019

899152990919,,cycles,206373616202,57.14,,
3423955011,,dTLB-loads,206373657696,57.14,,
3976381986,,dTLB-load-misses,206362337704,57.14,116.13,of all dTLB cache hits
3343771576,,dTLB-stores,103186255278,28.57,,
121800492,,dTLB-store-misses,103186124468,28.57,,
831746812098,,dtlb_load_misses.walk_duration,103186120793,28.57,,
15739422515,,dtlb_store_misses.walk_duration,154779306975,42.86,,
Execution Time (seconds): 361
****success****
